,User_ID,Username,Tweet_Date,Tweet,Tweet_Link
0,595266456910045184,AbhiyanGhimire,2015-05-04 16:39:17+00:00,God save victims of earthquake.. #PrayForNepal #HelpNepal #NepalEarthquake #NepalQuake #savenepal #HelpNepalChildren,https://twitter.com/AbhiyanGhimire/status/595266456910045184
1,595263208207749121,9Suraz,2015-05-04 16:26:22+00:00,"Lamjung : the unique village in asia""ghale gaun"" isn't affected by the earthquake 2072. ""Nepal will rise again"" ",https://twitter.com/9Suraz/status/595263208207749121
2,595262039129399297,IamAmood,2015-05-04 16:21:44+00:00,"""Humanity do not have boundaries"" In Nepal to help the victims of Earthquake. Need your prayers to serve the Mankind. #nepal_earthquake",https://twitter.com/IamAmood/status/595262039129399297
3,595258836253999104,Prince_sezza,2015-05-04 16:09:00+00:00,Earthquake ruins the life of thousands of people and property tooo ,https://twitter.com/Prince_sezza/status/595258836253999104
4,595218268018835456,qidr_an,2015-05-04 13:27:48+00:00,We met a group of Malaysians who experienced the earthquake first hand during their trek to Annapurna… https://instagram.com/p/2Qvy2sJ_1s/,https://twitter.com/qidr_an/status/595218268018835456
5,595191957783121921,LokJoshi4,2015-05-04 11:43:15+00:00,earthquake has taken the place of Nepal bandha.no possibility of counting it.,https://twitter.com/LokJoshi4/status/595191957783121921
6,595163119720136704,tirtha_poudel,2015-05-04 09:48:39+00:00,Enraged of these irritating little earthquakes.,https://twitter.com/tirtha_poudel/status/595163119720136704
7,595131367668613120,PuskarGAdv,2015-05-04 07:42:29+00:00,"Random Act of G,distributing foods, Earthquake victims Nepal@brucepoontip @G_JulieFitzG @Manishsinghvns @shiva_nepal",https://twitter.com/PuskarGAdv/status/595131367668613120
8,595130630616125441,NirmuniM,2015-05-04 07:39:33+00:00,Please help earthquake victim in Nepal,https://twitter.com/NirmuniM/status/595130630616125441
9,595114520470638593,avinasme,2015-05-04 06:35:33+00:00,@nytimes need to be distributed to the needy nd #earthquake victims .. #EarthquakeNepal ..,https://twitter.com/avinasme/status/595114520470638593
10,595091276220932097,JigyasaNeupane,2015-05-04 05:03:11+00:00,Non stop earthquake here,https://twitter.com/JigyasaNeupane/status/595091276220932097
11,595068794537512962,prashansasnr,2015-05-04 03:33:51+00:00,Saving some belongings from their wrecked homes before the earthquake hits again. #NepalQuake2015,https://twitter.com/prashansasnr/status/595068794537512962
12,595031267915075584,LokJoshi4,2015-05-04 01:04:44+00:00,Indian publicity regardaing earthquake is very dangerous than its help to http://us.help of 5 rupes but publicity of 5 paund.,https://twitter.com/LokJoshi4/status/595031267915075584
13,595009783243079680,QuakesZone,2015-05-03 23:39:21+00:00,#Earthquake magnitude 4.3 - 33.3 km from #Lalitpur - #Nepal http://earthquakes.zone:80/2015/05/03/11:35:11-330,https://twitter.com/QuakesZone/status/595009783243079680
14,594968931934216192,HenkilBernardRZ,2015-05-03 20:57:02+00:00,((Cada Dia)) go home indian media: paradox- in one hand nepal has been torn apart by recent earthquake. people are dying. pain is unb...,https://twitter.com/HenkilBernardRZ/status/594968931934216192
15,594968931925774336,HenkilBernardRZ,2015-05-03 20:57:02+00:00,((ELB)) go home indian media: paradox- in one hand nepal has been torn apart by recent earthquake. people are dying. pain is unbearab...,https://twitter.com/HenkilBernardRZ/status/594968931925774336
16,594961377447391233,pyuspaul,2015-05-03 20:27:00+00:00,go home indian media: paradox- in one hand nepal has been torn apart by recent earthquake. people are dying. p... http://cnn.it/1zpWyUa,https://twitter.com/pyuspaul/status/594961377447391233
17,594911453720612864,MurarkaShruti,2015-05-03 17:08:38+00:00,Sleeping indoors for the first time after the earthquake in Kathmandu. #NepalEarthquake,https://twitter.com/MurarkaShruti/status/594911453720612864
18,594882406164770817,Darktoothboy07,2015-05-03 15:13:12+00:00,Glad to see Nepalese Youth are united to help their country. #Earthquake#Nepal#Helpthevictim,https://twitter.com/Darktoothboy07/status/594882406164770817
19,594881268535398400,Tsering_,2015-05-03 15:08:41+00:00,Eight days after the earthquake no aid has reached Chhatre Deurali VDC of Dhading district. This… https://instagram.com/p/2OWa9vj4-2/,https://twitter.com/Tsering_/status/594881268535398400
20,594856880804990976,praakashbhusal,2015-05-03 13:31:46+00:00,We R in extreme need of blankets for providing it to the victims of earthquake. If you have any information plz do let me kno Ph: 9841870843,https://twitter.com/praakashbhusal/status/594856880804990976
21,594828094885625858,HmgNiraj,2015-05-03 11:37:23+00:00,@r3nesm3 @umang348 again earthquake..,https://twitter.com/HmgNiraj/status/594828094885625858
22,594794770976747520,kashishds,2015-05-03 09:24:58+00:00,"Wow! MT: “@svbel: BREAKING: 2 women 1 man rescued alive from rubble on Sunday, 8 days since earthquake, in Syauli, Sindhupalchok. Via @dpa”",https://twitter.com/kashishds/status/594794770976747520
23,594774713685028864,HenkilBernardRZ,2015-05-03 08:05:16+00:00,"((ELB)) The Days After: THE DAYS AFTER Four days after the first in a series of major earthquakes struck Nepal, rescue and relief ope...",https://twitter.com/HenkilBernardRZ/status/594774713685028864
24,594774712284098560,HenkilBernardRZ,2015-05-03 08:05:16+00:00,"((Cada Dia)) The Days After: THE DAYS AFTER Four days after the first in a series of major earthquakes struck Nepal, rescue and relie...",https://twitter.com/HenkilBernardRZ/status/594774712284098560
25,594766180235096065,JournoAshutosh,2015-05-03 07:31:22+00:00,"90year old indra bahadur from lubhu, lalitpur Nepal shares how he remember 1st earthquake he saw when he was 9 year. ",https://twitter.com/JournoAshutosh/status/594766180235096065
26,594749642241282048,pkrkaru,2015-05-03 06:25:39+00:00,#GoHomeIndianMedia z being trended not 2 denounce India government.Nepalese r disliking the way these media r reporting back #Earthquake,https://twitter.com/pkrkaru/status/594749642241282048
27,594747726392369152,caravinagre,2015-05-03 06:18:02+00:00,"After the earthquake, DilKumar Thapa Magar, 30 years old, and his family members fled from… https://instagram.com/p/2NZ0OurWd1/",https://twitter.com/caravinagre/status/594747726392369152
28,594689876131450881,DxRinjin,2015-05-03 02:28:09+00:00,Spending their night under open sky with single tarp.. ###We need more helping hand###for earthquake… https://instagram.com/p/2M_gpmxYhF/,https://twitter.com/DxRinjin/status/594689876131450881
29,594688535346577408,HmgNiraj,2015-05-03 02:22:50+00:00,"New Earthquake - 29km S of Kodari, Nepal - check it out on Earthquake Alerts for Android… (https://play.google.com/store/apps/details?id=com.monzonito.earthquakealerts)",https://twitter.com/HmgNiraj/status/594688535346577408
30,594684381026914307,LaxmanKasyap,2015-05-03 02:06:19+00:00,Thriving towards better reporting -Happy World Press Freedom Day to all journalists. UNESCO program postponed due to earthquake. Stay safe.,https://twitter.com/LaxmanKasyap/status/594684381026914307
31,594477451821977600,kulbeer44464,2015-05-02 12:24:04+00:00,That's very nice having work with @Khalsa_Aid in nepal earthquake ,https://twitter.com/kulbeer44464/status/594477451821977600
32,594381405473218560,HmgNiraj,2015-05-02 06:02:24+00:00,"New Earthquake - 25km E of Khudi, Nepal - check it out on Earthquake Alerts for Android… (https://play.google.com/store/apps/details?id=com.monzonito.earthquakealerts)",https://twitter.com/HmgNiraj/status/594381405473218560
33,594355021052923905,kashishds,2015-05-02 04:17:34+00:00,"IMPORTANT:“@anjanakcthapa: UNFPA estimates 1,26,000 women presently pregnant amongst population affected by earthquake in Nepal” @USAIDNepal",https://twitter.com/kashishds/status/594355021052923905
34,594336698584080384,gurung_rasanti,2015-05-02 03:04:45+00:00,"My Country is crying,,, #earthquake #nepal#pray#bless#budha ! ! !",https://twitter.com/gurung_rasanti/status/594336698584080384
35,594319317862195200,_Abinav_,2015-05-02 01:55:41+00:00,"The devastating earthquake has taken many lives, many shelters, made our life weak as hell. ",https://twitter.com/_Abinav_/status/594319317862195200
36,594214073207627777,ManojDahal,2015-05-01 18:57:29+00:00,Deadly earthquake effect: Kathmandu rose by 3 feet and Everest sank by 1 inch http://po.st/ZKHrhR,https://twitter.com/ManojDahal/status/594214073207627777
37,594176898655223808,utsavmaden,2015-05-01 16:29:46+00:00,#earthquake #diaries. A face collapsed en route to Naxal. #latergram #Kathmandu #Nepal #eqnp @… https://instagram.com/p/2JWPCIjI-9/,https://twitter.com/utsavmaden/status/594176898655223808
38,594162099544166400,Khadkaneeraz,2015-05-01 15:30:58+00:00,My home destroy by earthquakes ,https://twitter.com/Khadkaneeraz/status/594162099544166400
39,594145474946473984,stellajiang00,2015-05-01 14:24:54+00:00,Four cutie baby cats were born six days ago during earthquake… https://instagram.com/p/2JH8dyBbt-/,https://twitter.com/stellajiang00/status/594145474946473984
40,594116815573241857,laxmansirco,2015-05-01 12:31:01+00:00,1st May remembered for the earthquake victims by the workers trade unions in Nepal.,https://twitter.com/laxmansirco/status/594116815573241857
41,594115628165767168,Abhih3k,2015-05-01 12:26:18+00:00,I dont know why the Indian army is taking rounds near china??? Are they here to help Nepal during earthquake???#IndiaWithNepal #narendramodi,https://twitter.com/Abhih3k/status/594115628165767168
42,594091829089280000,HenkilBernardRZ,2015-05-01 10:51:44+00:00,((Cada Dia)) Devastating earthquake in nepal.: a look aftermath the quake . The world heritage site of nepal is totally destroyed . p...,https://twitter.com/HenkilBernardRZ/status/594091829089280000
43,594091827742969856,HenkilBernardRZ,2015-05-01 10:51:44+00:00,((ELB)) Devastating earthquake in nepal.: a look aftermath the quake . The world heritage site of nepal is totally destroyed . people...,https://twitter.com/HenkilBernardRZ/status/594091827742969856
44,594074236496424960,kchitrakar,2015-05-01 09:41:50+00:00,"A 7.1-magnitude earthquake was recorded in Papua New Guinea on Friday, the U.S. Geological Survey said.",https://twitter.com/kchitrakar/status/594074236496424960
45,594070738098753536,navizeapp,2015-05-01 09:27:55+00:00,"Nepal earthquake death toll exceeds 6,000 with thousands un... http://read.navize.com/article/68dd299b9576bc3d43c45210376f80f8/ #Nepal #PembaTamang",https://twitter.com/navizeapp/status/594070738098753536
46,594059340857769984,HenkilBernardRZ,2015-05-01 08:42:38+00:00,"((Cada Dia)) Devastating earthquake: Destruction of world heritage site , A look of Kathmandu aftermath .",https://twitter.com/HenkilBernardRZ/status/594059340857769984
47,594059340752949248,HenkilBernardRZ,2015-05-01 08:42:38+00:00,"((ELB)) Devastating earthquake: Destruction of world heritage site , A look of Kathmandu aftermath .",https://twitter.com/HenkilBernardRZ/status/594059340752949248
48,594048084440580096,navizeapp,2015-05-01 07:57:54+00:00,"Nepal earthquake death toll exceeds 6,000 with thousands un... http://read.navize.com/article/115d48f160e94eb9bbc999e0711b248a/ #Nepal #PembaTamang",https://twitter.com/navizeapp/status/594048084440580096
49,594045818480381952,AissateleSUR,2015-05-01 07:48:54+00:00,"In #Nepal after #earthquake, Unicef estimates that 1.7 million children require urgent aid @telesurenglish",https://twitter.com/AissateleSUR/status/594045818480381952
50,594044820898754560,AissateleSUR,2015-05-01 07:44:56+00:00,"In #Nepal after #earthquake more than 3.5 million people are estimated to be in need of food assistance, the UN said",https://twitter.com/AissateleSUR/status/594044820898754560
51,594043063695081472,pyuspaul,2015-05-01 07:37:57+00:00,"Devastating earthquake: Destruction of world heritage site , A look of Kathmandu aftermath . http://cnn.it/1QSiVHu",https://twitter.com/pyuspaul/status/594043063695081472
52,594010322815422464,navizeapp,2015-05-01 05:27:51+00:00,Nepal earthquake epicentre area 'devastated' http://read.navize.com/article/3534be7b20ba7c8e0717ceea41b35e93/ #RedCross #PembaTamang,https://twitter.com/navizeapp/status/594010322815422464
53,594002775572262912,navizeapp,2015-05-01 04:57:52+00:00,Nepal earthquake epicentre area 'devastated' http://read.navize.com/article/db74b21b89b244e5338127115b812201/ #PembaTamang #Pemba,https://twitter.com/navizeapp/status/594002775572262912
54,594001132336218112,NRaule,2015-05-01 04:51:20+00:00,Nepalese people loss everything but still they don't loss their smile & hope. #nepalquake #earthquake #Nepal,https://twitter.com/NRaule/status/594001132336218112
55,593995222666752000,navizeapp,2015-05-01 04:27:51+00:00,Nepal earthquake epicentre area 'devastated' http://read.navize.com/article/f30a631f0be6d6201cb242c05937c5b0/ #Kathmandu #Pemba,https://twitter.com/navizeapp/status/593995222666752000
56,593977287306911744,amelialestari79,2015-05-01 03:16:35+00:00,some of them are still staying there because of the after shock. the trauma after the massive earthquake #NepalEarthquake,https://twitter.com/amelialestari79/status/593977287306911744
57,593863028535234560,navizeapp,2015-04-30 19:42:34+00:00,Nepal earthquake may have raised Kathmandu by 3 to 6 feet http://read.navize.com/article/468459a78efed5afa5cae6e7edf7fdaa/ #Nepal,https://twitter.com/navizeapp/status/593863028535234560
58,593845642188824576,amelialestari79,2015-04-30 18:33:28+00:00,so today at the mosque we hung out and talked with the people who lives there since the earthquake and played with the kids #NepalEarthquake,https://twitter.com/amelialestari79/status/593845642188824576
59,593794494199246848,nattynabin,2015-04-30 15:10:14+00:00,terror of earthquake,https://twitter.com/nattynabin/status/593794494199246848
60,593787889256767490,sdothumble,2015-04-30 14:43:59+00:00,Demolished #durbarsquare due to #earthquake in #Nepal. The square is listed in world #heritage.,https://twitter.com/sdothumble/status/593787889256767490
61,593759236414251008,prashancruise,2015-04-30 12:50:08+00:00,@WWE please our country is going through the toughest phrase of time and agony due to the occurence of Earthquake. We need your support.,https://twitter.com/prashancruise/status/593759236414251008
62,593751891521077248,kashishds,2015-04-30 12:20:56+00:00,"Folks, again, EARTHQUAKES DON'T MAKE APPOINTMENTS. This ""Big quake between 5-7PM"" rumor is idiocy/malicious.",https://twitter.com/kashishds/status/593751891521077248
63,593750978500825089,kashishds,2015-04-30 12:17:19+00:00,"Transport Dept. says >500K. “@NepalDRR: Over 400,000 people have left Kathmandu Valley since the earthquake http://ow.ly/MjuMl”",https://twitter.com/kashishds/status/593750978500825089
64,593715500502294528,prakashsingak1,2015-04-30 09:56:20+00:00,#earthquake Picture speaks itself. #Patanmangalbazar,https://twitter.com/prakashsingak1/status/593715500502294528
65,593653972650459136,BeingSamikshya,2015-04-30 05:51:51+00:00,Omg.. Just heard my friends dad died..in earthquake... RIP Rakesh Uncle...,https://twitter.com/BeingSamikshya/status/593653972650459136
66,593651908260147201,BeingSamikshya,2015-04-30 05:43:39+00:00,Durbar square after earthquake ,https://twitter.com/BeingSamikshya/status/593651908260147201
67,593587122994552832,ujjwolgunner14,2015-04-30 01:26:13+00:00,#basantapur #durbar #square #nepal #before and #after #earthquake #25-04-2015 the before and after… https://instagram.com/p/2FKCEGwgo4/,https://twitter.com/ujjwolgunner14/status/593587122994552832
68,593538370917138432,navizeapp,2015-04-29 22:12:29+00:00,Nepal earthquake: Crowds grow angry as emergency relief fai... http://read.navize.com/article/d20388e6e817a4e5caab3601e3f8e2cf/ #government,https://twitter.com/navizeapp/status/593538370917138432
69,593533409969876994,Tingstrup,2015-04-29 21:52:46+00:00,Now I know what is more relaxing than music. My wifes breathing in her sleep. #can'tsleep #earthquake @TingsHotel,https://twitter.com/Tingstrup/status/593533409969876994
70,593490366336204800,thehimalayan,2015-04-29 19:01:44+00:00,"""@keshuvko: 8 armymen confirmed dead in April 26 earthquake, 23 are still missing. #NepalEarthquake""",https://twitter.com/thehimalayan/status/593490366336204800
71,593436302093127681,navizeapp,2015-04-29 15:26:54+00:00,Frustration grows in Nepal over earthquake response http://read.navize.com/article/1a6948376fd619af0003a78fa311582a/ #Nepal #Kathmandu,https://twitter.com/navizeapp/status/593436302093127681
72,593434327809003521,rudepen,2015-04-29 15:19:03+00:00,Honestly Nepal is in need of basic stuff and post Earthquake expertise and not millions of Dollars#NepalEarthquake.,https://twitter.com/rudepen/status/593434327809003521
73,593396113056649216,Chelseatillage,2015-04-29 12:47:12+00:00,"What did earthquake gave us? More hurt, pain, tears, mourned..... #Nepal #NepalEarthquake #Bhakatapur… https://instagram.com/p/2DzLKhxbxy/",https://twitter.com/Chelseatillage/status/593396113056649216
74,593395298367459330,meghrajjamkatel,2015-04-29 12:43:58+00:00,SAFE!!! #earthquake#Nepal#greatrelief,https://twitter.com/meghrajjamkatel/status/593395298367459330
75,593393685032632320,BeingSuvi,2015-04-29 12:37:33+00:00,If you want to donate for earthquake victims in Nepal https://fundly.com/m2/earthquake-nepal-2015?action_object_map=%5B818821254831796%5D&amp;action_ref_map=%5B%22fbshare%22%5D&amp;action_type_map=%5B%22og.shares%22%5D&amp;fb_action_ids=10200666485861663&amp;fb_action_types=og.shares&amp;fb_ref=fbshare&amp;fb_source=other_multiline,https://twitter.com/BeingSuvi/status/593393685032632320
76,593387239163301888,NRaule,2015-04-29 12:11:57+00:00,No enough place to burn dead body in Pashupati. #Nepal #nepalquake #earthquake,https://twitter.com/NRaule/status/593387239163301888
77,593385663057170432,seismicupdate,2015-04-29 12:05:41+00:00,"USGS: M 4.4 - 18km NNW of Nagarkot, Nepal http://on.doi.gov/1ImIexQ #earthquake",https://twitter.com/seismicupdate/status/593385663057170432
78,593383457490796544,navizeapp,2015-04-29 11:56:55+00:00,Nepal earthquake: tensions rise over slow pace of aid – liv... http://read.navize.com/article/addff8cb7f32dc7b6a710883ef6a776a/ #Nepal #KathmanduValley,https://twitter.com/navizeapp/status/593383457490796544
79,593381535081889792,everyEarthquake,2015-04-29 11:49:17+00:00,"USGS reports a M4.4 #earthquake 18km NNW of Nagarkot, Nepal on 4/29/15 @11:27:44 UTC http://earthquake.usgs.gov/earthquakes/eventpage/us20002a59 #quake",https://twitter.com/everyEarthquake/status/593381535081889792
80,593381038505734144,QuakesZone,2015-04-29 11:47:18+00:00,#Earthquake magnitude 4.4 - 19.4 km from #Kathmandu - #Nepal http://earthquakes.zone:80/2015/04/29/11:27:44-810,https://twitter.com/QuakesZone/status/593381038505734144
81,593374815488188416,hempoudyal,2015-04-29 11:22:35+00:00,I don't know when can we get over this earthquake. We need to get stronger and bounce back. 70% of… https://instagram.com/p/2DpfVzAARX/,https://twitter.com/hempoudyal/status/593374815488188416
82,593304307413319680,AnishTandukar,2015-04-29 06:42:24+00:00,its been 4 days since the first earthquake and we are still feeling the aftershocks over 100 of them #Nepal #NepalEarthquake,https://twitter.com/AnishTandukar/status/593304307413319680
83,593300556325621760,rudepen,2015-04-29 06:27:30+00:00,BBC News - Nepal earthquake: 'Terrible destruction' at epicentre http://www.bbc.com/news/world-asia-32488481,https://twitter.com/rudepen/status/593300556325621760
84,593289432758779904,psan56,2015-04-29 05:43:18+00:00,“@maittre_: Death toll rises more than 5000 and million of people were affected in earth quake. #Nepal… http://goo.gl/fb/p5MwFg”,https://twitter.com/psan56/status/593289432758779904
85,593286336645189632,madhumarasini,2015-04-29 05:31:00+00:00,Government is opening PayPal account to facilitate those willing to support for earthquake relief fund! #NepalEarhquake,https://twitter.com/madhumarasini/status/593286336645189632
86,593285698519601153,HenkilBernardRZ,2015-04-29 05:28:27+00:00,((ELB)) Nepal's government and Earthquake: Nepal is getting funding from around the world but the people in Kathmandu as well as in t...,https://twitter.com/HenkilBernardRZ/status/593285698519601153
87,593285698448330753,HenkilBernardRZ,2015-04-29 05:28:27+00:00,((Cada Dia)) Nepal's government and Earthquake: Nepal is getting funding from around the world but the people in Kathmandu as well as...,https://twitter.com/HenkilBernardRZ/status/593285698448330753
88,593283772654571520,c3811923d41447c,2015-04-29 05:20:48+00:00,"Around 5000 people died, 10000 injured in distructive earthquake of 7.9 rector scale in Nepal. Hardly able to escape the black day April 25",https://twitter.com/c3811923d41447c/status/593283772654571520
89,593265303619969025,anjel_zaynster,2015-04-29 04:07:25+00:00,@Louis_Tomlinson.. #Nepali!! Hope earthquake will end!! And all the problems go frm my country!!! :( :'(,https://twitter.com/anjel_zaynster/status/593265303619969025
90,593257959762726912,kashishds,2015-04-29 03:38:14+00:00,Are you raising funds/aid? Do check this page to coordinate the unofficial response to the 2015 Nepal earthquake https://sites.google.com/site/nepalearthquakehub/,https://twitter.com/kashishds/status/593257959762726912
91,593239708991430656,mariosplace7,2015-04-29 02:25:43+00:00,"Nepal, earthquakes. @Own Home https://instagram.com/p/2CsDNhm3OM/",https://twitter.com/mariosplace7/status/593239708991430656
92,593235961355440128,NRaule,2015-04-29 02:10:49+00:00,"Good Morning from Kathmandu, #Nepal. I am still safe. #NepalQuake #earthquake",https://twitter.com/NRaule/status/593235961355440128
93,593225472546369538,amyrollophoto,2015-04-29 01:29:08+00:00,BLOGGED: My First Earthquake -- a lot of people have been asking me what's going on over here and… https://instagram.com/p/2Clk4cqxdk/,https://twitter.com/amyrollophoto/status/593225472546369538
94,593214264808054784,sunilraut11000,2015-04-29 00:44:36+00:00,In this week we are very injured because Earthquake...,https://twitter.com/sunilraut11000/status/593214264808054784
95,593156658152361984,pyuspaul,2015-04-28 20:55:42+00:00,ShelterBox responds to Nepal earthquake: A ShelterBox response team is in Nepal to see how ShelterBox can be o... http://cnn.it/1bR1tn1,https://twitter.com/pyuspaul/status/593156658152361984
96,593093850823983104,yoursushil,2015-04-28 16:46:07+00:00,"@BBC_WHYS i am fine thank you, if you have program again about nepal earthquake, i have many things to say, thanks",https://twitter.com/yoursushil/status/593093850823983104
97,593084051189141505,Chelseatillage,2015-04-28 16:07:11+00:00,The way kantipur journalist bijya lamichanie interview info minister was exactly the rude #Nepal #earthquake,https://twitter.com/Chelseatillage/status/593084051189141505
98,593081704224575488,niimph,2015-04-28 15:57:51+00:00,One week before the earthquake at Kathmandu Durbar Square #prayforNepal #instatravel #backpacking… https://instagram.com/p/2BkMhknCAp/,https://twitter.com/niimph/status/593081704224575488
99,593078326115356674,mypresense,2015-04-28 15:44:26+00:00,"72 hours later, #nepal is rising back up. Future beyond the fallen wall. #earthquake #kathmandu… https://instagram.com/p/2BiqWorr0x/",https://twitter.com/mypresense/status/593078326115356674
100,593064893873528832,SomeshVerma,2015-04-28 14:51:03+00:00,"When time stopped! The clock tower of Kathmandu, Ghantaghar, shows the time of Nepal Earthquake of 25… https://instagram.com/p/2BcjYBEKsa/",https://twitter.com/SomeshVerma/status/593064893873528832
101,593063810572779520,NRaule,2015-04-28 14:46:45+00:00,"@bib3kthakuri: Great !! I'll search & inform u.) RT @NRaule Hi, are you aware of any free cargo services that caters to earthquake relief.",https://twitter.com/NRaule/status/593063810572779520
102,593057248294768640,NRaule,2015-04-28 14:20:41+00:00,"Today i meet a woman Sunita Sitaula, who was trapped for 33 hours.What a tragic story !! She is safe now. #earthquake #Nepal",https://twitter.com/NRaule/status/593057248294768640
103,593054632622034944,Tasauwar,2015-04-28 14:10:17+00:00,#nepalearthquake #earthquake2015 #nepal #earthquake #kathmandu #thamel @Thamel https://instagram.com/p/2BX4ukjZGT/,https://twitter.com/Tasauwar/status/593054632622034944
104,593048437383270400,NRaule,2015-04-28 13:45:40+00:00,Nearly 5 hundred bus going to left Kathmandu tomorrow. Anybody want to go out of valley ? #earthquake #Nepal #NepalQuake,https://twitter.com/NRaule/status/593048437383270400
105,593046555285815296,NivexDLuffy,2015-04-28 13:38:11+00:00,Damages done by earthquake to a beautiful Nation #NEPAL,https://twitter.com/NivexDLuffy/status/593046555285815296
106,593044016930881537,peppermintqq,2015-04-28 13:28:06+00:00,Gone with the earthquake #DurbarSquare #Kathmandu #Nepal @Kathmandu Durbar Square https://instagram.com/p/2BTD0tDX-e/,https://twitter.com/peppermintqq/status/593044016930881537
107,593042873097986049,Chelseatillage,2015-04-28 13:23:33+00:00,"We will rebuilt our monument and all of our historical temple and place's, we will #Nepal #Earthquake",https://twitter.com/Chelseatillage/status/593042873097986049
108,593042133033975809,Chelseatillage,2015-04-28 13:20:37+00:00,Sadden moment in whole in and outside #Nepal #Earthquake,https://twitter.com/Chelseatillage/status/593042133033975809
109,593020025969119232,Chelseatillage,2015-04-28 11:52:46+00:00,"The death toll from #Nepal #Earthquake has climbed to 4,458, according to MoH",https://twitter.com/Chelseatillage/status/593020025969119232
110,593003533894492162,kc_anu,2015-04-28 10:47:14+00:00,Original footage 7.9 Magnitude earthquake in Nepa…: http://youtu.be/_gE0UnyA2kI #EarthquakeInNepal,https://twitter.com/kc_anu/status/593003533894492162
111,593000392381767681,NRaule,2015-04-28 10:34:45+00:00,There are 7 dead unidentified body in Bir Hospital nobody claim still. 107 dead body already claim from here.#Nepalquake #earthquake #Nepal,https://twitter.com/NRaule/status/593000392381767681
112,592997173614276608,praakashbhusal,2015-04-28 10:21:58+00:00,Please volunteer and help #EarthQuake victims!! Call: Prakash Bhusal:: 9841870840 AYON:: 014255388 #Act4quake #Nepal #NepalQuakeRelief,https://twitter.com/praakashbhusal/status/592997173614276608
113,592997076981551105,NRaule,2015-04-28 10:21:35+00:00,Noodles is distributing in Sainik Manch but there is big lines of people. 1person 1 noodle. #earthquake #NepalQuake,https://twitter.com/NRaule/status/592997076981551105
114,592991164174729217,NRaule,2015-04-28 09:58:05+00:00,People are expressing their anger over government & leaders.Still nobody get aid. #earthquake #Nepalquake #Nepal,https://twitter.com/NRaule/status/592991164174729217
115,592990661000843265,navizeapp,2015-04-28 09:56:05+00:00,The Indian plate: A decade of earthquakes http://read.navize.com/article/98388bd41f28732206949d31a3ead95a/ #Kathmandu #SovietUnion,https://twitter.com/navizeapp/status/592990661000843265
116,592989317884149761,uttam_rd,2015-04-28 09:50:45+00:00,After #Devastating #Earthquake We #Lost Our #Pride #Bhimsen_Tower But #Hope To See Touching Sky Again… https://instagram.com/p/2A6L4iRmpz/,https://twitter.com/uttam_rd/status/592989317884149761
117,592974476402266114,praakashbhusal,2015-04-28 08:51:46+00:00,Please step up to help the #Earthquake victims. https://www.facebook.com/rocksta669/posts/10153025469314678 #Act4quake #NepalEarthquake #Nepal #NepalQuakeRelief,https://twitter.com/praakashbhusal/status/592974476402266114
118,592968016729477120,navizeapp,2015-04-28 08:26:06+00:00,"Nepal's PM says earthquake death toll could reach 10,000 http://read.navize.com/article/61b456f1fae036b5074ca96e2886814b/ #Gorkha #Nepal",https://twitter.com/navizeapp/status/592968016729477120
119,592962832758542336,NRaule,2015-04-28 08:05:30+00:00,Near the Basantapur Durbar Square. Meeting eyewitness of the #earthquake #NepalQuake #Nepal,https://twitter.com/NRaule/status/592962832758542336
120,592958198413336576,ujjwolgunner14,2015-04-28 07:47:05+00:00,Survived but not the same #earthquake #victim #nepal #will #rise #again #stay #strong,https://twitter.com/ujjwolgunner14/status/592958198413336576
121,592950754198966273,NRaule,2015-04-28 07:17:30+00:00,It's raining here in #kathmandu #Nepal.People getting trouble. #earthquake #NepalQuake,https://twitter.com/NRaule/status/592950754198966273
122,592945361225850880,navizeapp,2015-04-28 06:56:05+00:00,Nepal earthquake: anger among survivors as food and water i... http://read.navize.com/article/68675730d039684bc4e5d60384fa7e30/ #Nepal #Kathmandu,https://twitter.com/navizeapp/status/592945361225850880
123,592935899513524224,prashansasnr,2015-04-28 06:18:29+00:00,"@katyperry As a Nepali citizen who experienced the earthquake, it means so much to me and others that you showed concern and want to help.",https://twitter.com/prashansasnr/status/592935899513524224
124,592934060206329856,ManojDahal,2015-04-28 06:11:10+00:00,72 hours of earthquake!,https://twitter.com/ManojDahal/status/592934060206329856
125,592928053157695488,ManojDahal,2015-04-28 05:47:18+00:00,CNN: How Nepal's history may be its greatest strength after the earthquake http://cnn.it/1DqUcQ4,https://twitter.com/ManojDahal/status/592928053157695488
126,592914751207804928,NirmuniM,2015-04-28 04:54:27+00:00,Nepali daily life after earthquake. ,https://twitter.com/NirmuniM/status/592914751207804928
127,592914006186168320,NirmuniM,2015-04-28 04:51:29+00:00,Nepali daily life after earthquake. ,https://twitter.com/NirmuniM/status/592914006186168320
128,592913742007930881,NirmuniM,2015-04-28 04:50:26+00:00,Nepali daily life after earthquake ,https://twitter.com/NirmuniM/status/592913742007930881
129,592913579214438401,NirmuniM,2015-04-28 04:49:47+00:00,Nepali daily life after earthquake ,https://twitter.com/NirmuniM/status/592913579214438401
130,592913309386412033,NirmuniM,2015-04-28 04:48:43+00:00,People daily life after earthquake ,https://twitter.com/NirmuniM/status/592913309386412033
